full_name,neo,pha,sats,diameter,GM,BV,UB,IR,per_y,pdes,name
1360 Tarka (1935 OD),N,N,0,33.316,,,,,4.28,1360,Tarka
1361 Leuschneria (1935 QA),N,N,0,29.637,,,,,5.4,1361,Leuschneria
1362 Griqua (1935 QG1),N,N,0,26.936,,0.720,0.360,,5.76,1362,Griqua
1364 Safara (1935 VB),N,N,0,21.197,,,,,5.25,1364,Safara
1366 Piccolo (1932 WA),N,N,0,27.55,,0.710,0.180,,4.87,1366,Piccolo
1368 Numidia (1935 HD),N,N,0,19.591,,0.860,0.360,,4.01,1368,Numidia
1369 Ostanina (1935 QB),N,N,0,42.401,,,,,5.52,1369,Ostanina
1371 Resi (1935 QJ),N,N,0,27.155,,,,,5.72,1371,Resi
1372 Haremari (1935 QK),N,N,0,26.491,,,,,4.6,1372,Haremari
1373 Cincinnati (1935 QN),N,N,0,19.448,,,,,6.32,1373,Cincinnati
1378 Leonce (1936 DB),N,N,0,21.228,,,,,3.66,1378,Leonce
1379 Lomonosowa (1936 FC),N,N,0,18.690,,0.830,0.440,,4.01,1379,Lomonosowa
1380 Volodia (1936 FM),N,N,0,21.188,,,,,5.58,1380,Volodia
1381 Danubia (1930 QJ),N,N,0,19.825,,0.660,0.340,,3.93,1381,Danubia
1383 Limburgia (1934 RV),N,N,0,23.399,,,,,5.41,1383,Limburgia
1384 Kniertje (1934 RX),N,N,0,26.517,,,,,4.38,1384,Kniertje
1385 Gelria (1935 MJ),N,N,0,19.526,,,,,4.53,1385,Gelria
1388 Aphrodite (1935 SS),N,N,0,21.355,,0.860,0.490,,5.25,1388,Aphrodite
1390 Abastumani (1935 TA),N,N,0,95.849,,0.685,0.189,,6.36,1390,Abastumani
1392 Pierre (1936 FO),N,N,0,26.44,,0.757,0.258,,4.21,1392,Pierre
1395 Aribeda (1936 OB),N,N,0,19.919,,,,,5.74,1395,Aribeda
1397 Umtata (1936 PG),N,N,0,20.798,,0.690,0.210,,4.39,1397,Umtata
1398 Donnera (1936 QL),N,N,0,24.553,,,,,5.62,1398,Donnera
1400 Tirela (1936 WA),N,N,0,15.697,,,,,5.53,1400,Tirela
1403 Idelsonia (1936 QA),N,N,0,26.531,,,,,4.48,1403,Idelsonia
1404 Ajax (1936 QW),N,N,0,83.990,,,,,12.1,1404,Ajax
1406 Komppa (1936 RF),N,N,0,24.243,,,,,4.43,1406,Komppa
1407 Lindelof (1936 WC),N,N,0,20.310,,,,,4.59,1407,Lindelof
1408 Trusanda (1936 WF),N,N,0,35.423,,,,,5.49,1408,Trusanda
1409 Isko (1937 AK),N,N,0,35.54,,,,,4.38,1409,Isko
1410 Margret (1937 AL),N,N,0,21.083,,,,,5.24,1410,Margret
1411 Brauna (1937 AM),N,N,0,28.272,,,,,5.21,1411,Brauna
1413 Roucarie (1937 CD),N,N,0,19.838,,,,,5.25,1413,Roucarie
1414 Jerome (1937 CE),N,N,0,15.105,,,,,4.66,1414,Jerome
1416 Renauxa (1937 EC),N,N,0,27.552,,0.790,0.410,,5.24,1416,Renauxa
1417 Walinskia (1937 GH),N,N,0,16.874,,,,,5.13,1417,Walinskia
1420 Radcliffe (1931 RJ),N,N,0,20.524,,,,,4.55,1420,Radcliffe
1421 Esperanto (1936 FQ),N,N,0,43.31,,,,,5.43,1421,Esperanto
1423 Jose (1936 QM),N,N,0,19.580,,,,,4.84,1423,Jose
1424 Sundmania (1937 AJ),N,N,0,64.691,,,,,5.7,1424,Sundmania
1426 Riviera (1937 GF),N,N,0,17.613,,,,,4.15,1426,Riviera
1427 Ruvuma (1937 KB),N,N,0,35.406,,,,,4.56,1427,Ruvuma
1428 Mombasa (1937 NO),N,N,0,52.464,,,,,4.71,1428,Mombasa
1434 Margot (1936 FD1),N,N,0,27.178,,0.809,0.404,,5.23,1434,Margot
1436 Salonta (1936 YA),N,N,0,53.769,,,,,5.58,1436,Salonta
1437 Diomedes (1937 PB),N,N,0,117.786,,0.700,0.250,,11.9,1437,Diomedes
1438 Wendeline (1937 TC),N,N,0,37.511,,,,,5.61,1438,Wendeline
1439 Vogtia (1937 TE),N,N,0,50.561,,0.750,0.320,,7.98,1439,Vogtia
1440 Rostia (1937 TF),N,N,0,15.299,,,,,5.62,1440,Rostia
1442 Corvina (1937 YF),N,N,0,16.947,,0.871,0.437,,4.88,1442,Corvina
1443 Ruppina (1937 YG),N,N,0,16.467,,,,,5.03,1443,Ruppina
1444 Pannonia (1938 AE),N,N,0,26.363,,,,,5.6,1444,Pannonia
1445 Konkolya (1938 AF),N,N,0,20.332,,0.658,0.332,,5.5,1445,Konkolya
1448 Lindbladia (1938 DF),N,N,0,20.65,,,,,3.65,1448,Lindbladia
1450 Raimonda (1938 DP),N,N,0,18.481,,,,,4.22,1450,Raimonda
1452 Hunnia (1938 DZ1),N,N,0,20.910,,,,,5.49,1452,Hunnia
1456 Saldanha (1937 NG),N,N,0,37.815,,0.690,0.340,,5.74,1456,Saldanha
1457 Ankara (1937 PA),N,N,0,17.834,,,,,4.42,1457,Ankara
1458 Mineura (1937 RC),N,N,0,17.19,,,,,4.25,1458,Mineura
1459 Magnya (1937 VA),N,N,0,29.188,,,,,5.6,1459,Magnya
1461 Jean-Jacques (1937 YL),N,N,0,35.145,,0.715,0.210,,5.52,1461,Jean-Jacques
1462 Zamenhof (1938 CA),N,N,0,27.366,,,,,5.58,1462,Zamenhof
1463 Nordenmarkia (1938 CB),N,N,0,36.547,,,,,5.59,1463,Nordenmarkia
1464 Armisticia (1939 VO),N,N,0,23.313,,,,,5.21,1464,Armisticia
1465 Autonoma (1938 FA),N,N,0,18.111,,,,,5.26,1465,Autonoma
1466 Mundleria (1938 KA),N,N,0,22.131,,,,,3.67,1466,Mundleria
1467 Mashona (1938 OE),N,N,0,89.160,,0.743,0.373,,6.24,1467,Mashona
1469 Linzia (1938 QD),N,N,0,74.780,,,,,5.52,1469,Linzia
1470 Carla (1938 SD),N,N,0,36.97,,,,,5.61,1470,Carla
1471 Tornio (1938 SL1),N,N,0,28.719,,,,,4.48,1471,Tornio
1473 Ounas (1938 UT),N,N,0,18.164,,,,,4.13,1473,Ounas
1477 Bonsdorffia (1938 CC),N,N,0,25.851,,0.733,,,5.75,1477,Bonsdorffia
1479 Inkeri (1938 DE),N,N,0,15.206,,0.699,,,4.37,1479,Inkeri
1481 Tubingia (1938 DR),N,N,0,33.770,,0.920,0.370,,5.24,1481,Tubingia
1482 Sebastiana (1938 DA1),N,N,0,17.186,,0.880,,,4.87,1482,Sebastiana
1484 Postrema (1938 HC),N,N,0,40.871,,,,,4.53,1484,Postrema
1485 Isa (1938 OB),N,N,0,17.336,,,,,5.26,1485,Isa
1487 Boda (1938 WC),N,N,0,25.671,,,,,5.55,1487,Boda
1488 Aura (1938 XE),N,N,0,24.665,,,,,5.3,1488,Aura
1489 Attila (1939 GC),N,N,0,26.789,,,,,5.68,1489,Attila
1491 Balduinus (1938 EJ),N,N,0,21.941,,,,,5.83,1491,Balduinus
1493 Sigrid (1938 QB),N,N,0,28.905,,0.643,0.225,,3.79,1493,Sigrid
1497 Tampere (1938 SB1),N,N,0,15.519,,,,,4.92,1497,Tampere
1498 Lahti (1938 SK1),N,N,0,31.605,,,,,5.47,1498,Lahti
1502 Arenda (1938 WB),N,N,0,35.518,,,,,4.52,1502,Arenda
1503 Kuopio (1938 XD),N,N,0,22.985,,,,,4.26,1503,Kuopio
1505 Koranna (1939 HH),N,N,0,22.277,,,,,4.34,1505,Koranna
1510 Charlois (1939 DC),N,N,0,24.507,,,,,4.36,1510,Charlois
1512 Oulu (1939 FE),N,N,0,79.872,,0.715,0.190,,7.9,1512,Oulu
1516 Henry (1938 BG),N,N,0,26.442,,,,,4.24,1516,Henry
1517 Beograd (1938 FD),N,N,0,39.524,,,,,4.48,1517,Beograd
1519 Kajaani (1938 UB),N,N,0,31.166,,,,,5.53,1519,Kajaani
1520 Imatra (1938 UY),N,N,0,53.435,,,,,5.49,1520,Imatra
1524 Joensuu (1939 SB),N,N,0,45.056,,,,,5.48,1524,Joensuu
1529 Oterma (1938 BC),N,N,0,56.319,,0.764,0.386,,7.99,1529,Oterma
1532 Inari (1938 SM),N,N,0,24.439,,0.840,0.360,,5.21,1532,Inari
1533 Saimaa (1939 BD),N,N,0,24.298,,0.790,0.450,,5.23,1533,Saimaa
1534 Nasi (1939 BK),N,N,0,22.12,,,,,4.51,1534,Nasi
1535 Paijanne (1939 RC),N,N,0,23.836,,,,,5.64,1535,Paijanne
1537 Transylvania (1940 QA),N,N,0,20.288,,,,,5.35,1537,Transylvania
1539 Borrelly (1940 UB),N,N,0,26.791,,,,,5.57,1539,Borrelly
1540 Kevola (1938 WK),N,N,0,43.875,,,,,4.8,1540,Kevola
1541 Estonia (1939 CK),N,N,0,22.000,,,,,4.6,1541,Estonia
1542 Schalen (1941 QE),N,N,0,42.374,,,,,5.44,1542,Schalen
1544 Vinterhansenia (1941 UK),N,N,0,24.561,,,,,3.66,1544,Vinterhansenia
1545 Thernoe (1941 UW),N,N,0,18.656,,,,,4.61,1545,Thernoe
1546 Izsak (1941 SG1),N,N,0,26.438,,,,,5.65,1546,Izsak
1547 Nele (1929 CZ),N,N,0,20.877,,0.798,0.355,,4.31,1547,Nele
1548 Palomaa (1935 FK),N,N,0,30.761,,,,,4.65,1548,Palomaa
1552 Bessel (1938 DE1),N,N,0,18.514,,,,,5.22,1552,Bessel
1554 Yugoslavia (1940 RE),N,N,0,16.185,,,,,4.24,1554,Yugoslavia
1555 Dejan (1941 SA),N,N,0,23.199,,,,,4.42,1555,Dejan
1556 Wingolfia (1942 AA),N,N,0,28.65,,0.708,0.202,,6.34,1556,Wingolfia
1557 Roehla (1942 AD),N,N,0,18.766,,,,,5.23,1557,Roehla
1558 Jarnefelt (1942 BD),N,N,0,54.977,,,,,5.79,1558,Jarnefelt
1560 Strattonia (1942 XB),N,N,0,23.825,,,,,4.4,1560,Strattonia
1561 Fricke (1941 CG),N,N,0,25.352,,,,,5.75,1561,Fricke
1564 Srbija (1936 TB),N,N,0,41.681,,0.698,0.331,,5.65,1564,Srbija
1567 Alikoski (1941 HN),N,N,0,69.242,,0.720,,,5.75,1567,Alikoski
1569 Evita (1948 PA),N,N,0,36.346,,,,,5.59,1569,Evita
1571 Cesco (1950 FJ),N,N,0,18.464,,,,,5.57,1571,Cesco
1572 Posnania (1949 SC),N,N,0,31.500,,,,,5.49,1572,Posnania
1574 Meyer (1949 FD),N,N,0,57.785,,,,,6.66,1574,Meyer
1576 Fabiola (1948 SA),N,N,0,27.357,,0.632,0.405,,5.58,1576,Fabiola
1578 Kirkwood (1951 AT),N,N,0,47.077,,0.788,0.276,,7.79,1578,Kirkwood
1579 Herrick (1948 SB),N,N,0,46.925,,0.645,0.289,,6.36,1579,Herrick
1581 Abanderada (1950 LA1),N,N,0,29.508,,0.659,0.351,,5.61,1581,Abanderada
1582 Martir (1950 LY),N,N,0,37.252,,,,,5.6,1582,Martir
1583 Antilochus (1950 SA),N,N,0,108.842,,0.752,0.253,,11.7,1583,Antilochus
1584 Fuji (1927 CR),N,N,0,19.180,,0.908,0.440,,3.66,1584,Fuji
1585 Union (1947 RG),N,N,0,55.271,,0.590,0.290,,5.01,1585,Union
1587 Kahrstedt (1933 FS1),N,N,0,15.444,,,,,4.06,1587,Kahrstedt
1588 Descamisada (1951 MH),N,N,0,17.541,,,,,5.27,1588,Descamisada
1595 Tanga (1930 ME),N,N,0,26.572,,0.655,0.480,,4.3,1595,Tanga
1596 Itzigsohn (1951 EV),N,N,0,45.534,,,,,4.91,1596,Itzigsohn
1599 Giomus (1950 WA),N,N,0,41.295,,,,,5.54,1599,Giomus
1603 Neva (1926 VH),N,N,0,39.564,,,,,4.57,1603,Neva
1604 Tombaugh (1931 FH),N,N,0,32.33,,0.751,0.373,,5.25,1604,Tombaugh
1605 Milankovitch (1936 GA),N,N,0,29.598,,,,,5.23,1605,Milankovitch
1606 Jekhovsky (1950 RH),N,N,0,18.981,,0.734,0.390,,4.41,1606,Jekhovsky
1609 Brenda (1951 NL),N,N,0,29.64,,0.860,0.390,,4.15,1609,Brenda
1611 Beyer (1950 DJ),N,N,0,24.444,,,,,5.66,1611,Beyer
1612 Hirose (1950 BJ),N,N,0,18.956,,,,,5.46,1612,Hirose
1613 Smiley (1950 SD),N,N,0,18.224,,,,,4.53,1613,Smiley
1614 Goldschmidt (1952 HA),N,N,0,48.007,,,,,5.19,1614,Goldschmidt
1615 Bardwell (1950 BW),N,N,0,29.139,,0.692,0.329,,5.5,1615,Bardwell
1616 Filipoff (1950 EA),N,N,0,23.715,,,,,4.97,1616,Filipoff
1617 Alschmitt (1952 FB),N,N,0,21.283,,,,,5.76,1617,Alschmitt
1618 Dawn (1948 NF),N,N,0,17.495,,,,,4.86,1618,Dawn
1623 Vivian (1948 PL),N,N,0,27.851,,,,,5.57,1623,Vivian
1624 Rabe (1931 TT1),N,N,0,26.270,,,,,5.69,1624,Rabe
1625 The NORC (1953 RB),N,N,0,53.317,,0.732,0.311,,5.67,1625,The NORC
1626 Sadeya (1927 AA),N,N,1,15.140,,,,,3.63,1626,Sadeya
1628 Strobel (A923 RT),N,N,0,59.345,,0.840,0.320,,5.23,1628,Strobel
1630 Milet (1952 DA),N,N,0,19.168,,,,,5.28,1630,Milet
1632 Siebohme (1941 DF),N,N,0,29.351,,,,,4.33,1632,Siebohme
1633 Chimay (1929 EC),N,N,0,37.428,,,,,5.69,1633,Chimay
1635 Bohrmann (A924 EV),N,N,0,17.127,,,,,4.82,1635,Bohrmann
1637 Swings (A907 GX),N,N,0,52.994,,,,,5.37,1637,Swings
1638 Ruanda (A912 HJ),N,N,0,19.094,,,,,4.55,1638,Ruanda
1639 Bower (1951 RB),N,N,0,35.676,,0.677,0.368,,4.13,1639,Bower
1641 Tana (1935 OJ),N,N,0,25.66,,0.860,0.410,,5.25,1641,Tana
1642 Hill (1951 RU),N,N,0,16.240,,,,,4.56,1642,Hill
1645 Waterfield (1933 OJ),N,N,0,28.146,,,,,5.35,1645,Waterfield
1647 Menelaus (1957 MK),N,N,0,42.716,,,,,11.9,1647,Menelaus
1650 Heckmann (1937 TG),N,N,0,30.202,,0.638,0.200,,3.8,1650,Heckmann
1654 Bojeva (1931 TL),N,N,0,25.115,,,,,5.24,1654,Bojeva
1655 Comas Sola (1929 WG),N,N,0,35.943,,0.642,0.262,,4.65,1655,Comas Sola
1659 Punkaharju (1940 YL),N,N,0,28.010,,,,,4.64,1659,Punkaharju
1668 Hanna (1933 OK),N,N,0,24.813,,,,,4.7,1668,Hanna
1669 Dagmar (1934 RS),N,N,0,42.377,,0.730,0.460,,5.59,1669,Dagmar
1670 Minnaert (1934 RZ),N,N,0,21.333,,0.660,,,4.94,1670,Minnaert
1672 Gezelle (1935 BD),N,N,0,26.205,,,,,5.64,1672,Gezelle
1673 van Houten (1937 TH),N,N,0,20.733,,,,,5.45,1673,van Houten
1674 Groeneveld (1938 DS),N,N,0,32.386,,0.790,0.530,,5.71,1674,Groeneveld
1678 Hveen (1940 YH),N,N,0,42.665,,,,,5.63,1678,Hveen
1679 Nevanlinna (1941 FR),N,N,0,52.686,,,,,5.51,1679,Nevanlinna
1681 Steinmetz (1948 WE),N,N,0,16.159,,0.878,0.447,,4.43,1681,Steinmetz
1683 Castafiore (1950 SL),N,N,0,21.159,,,,,4.52,1683,Castafiore
1684 Iguassu (1951 QE),N,N,0,30.210,,,,,5.43,1684,Iguassu
1686 De Sitter (1935 SR1),N,N,0,29.661,,,,,5.63,1686,De Sitter
1687 Glarona (1965 SC),N,N,0,37.850,,0.670,0.380,,5.63,1687,Glarona
1688 Wilkens (1951 EQ1),N,N,0,16.239,,,,,4.24,1688,Wilkens
1690 Mayrhofer (1948 VB),N,N,0,33.810,,,,,5.3,1690,Mayrhofer
1691 Oort (1956 RB),N,N,0,33.644,,0.682,0.316,,5.62,1691,Oort
1692 Subbotina (1936 QD),N,N,0,36.075,,,,,4.65,1692,Subbotina
1693 Hertzsprung (1935 LA),N,N,0,37.772,,0.762,0.358,,4.68,1693,Hertzsprung
1694 Kaiser (1934 SB),N,N,0,15.678,,0.735,0.415,,3.71,1694,Kaiser
1695 Walbeck (1941 UO),N,N,0,18.953,,,,,4.65,1695,Walbeck
1698 Christophe (1934 CS),N,N,0,26.234,,,,,5.62,1698,Christophe
1700 Zvezdara (1940 QC),N,N,0,20.176,,0.720,0.322,,3.63,1700,Zvezdara
1701 Okavango (1953 NJ),N,N,0,19.461,,,,,5.62,1701,Okavango
1702 Kalahari (A924 NC),N,N,0,34.645,,0.735,0.270,,4.83,1702,Kalahari
1708 Polit (1929 XA),N,N,0,28.706,,,,,4.97,1708,Polit
1711 Sandrine (1935 BB),N,N,0,22.929,,0.855,0.447,,5.23,1711,Sandrine
1712 Angola (1935 KC),N,N,0,66.892,,,,,5.62,1712,Angola
1715 Salli (1938 GK),N,N,0,24.165,,,,,3.71,1715,Salli
1716 Peter (1934 GF),N,N,0,26.656,,,,,4.52,1716,Peter
1719 Jens (1950 DP),N,N,0,19.914,,,,,4.33,1719,Jens
1721 Wells (1953 TD3),N,N,0,43.576,,,,,5.58,1721,Wells
1723 Klemola (1936 FX),N,N,0,33.449,,0.760,0.440,,5.23,1723,Klemola
1724 Vladimir (1932 DC),N,N,0,38.476,,0.693,0.259,,4.47,1724,Vladimir
1725 CrAO (1930 SK),N,N,0,16.089,,,,,4.95,1725,CrAO
1726 Hoffmeister (1933 OE),N,N,0,25.250,,,,,4.65,1726,Hoffmeister
1730 Marceline (1936 UA),N,N,0,15.203,,,,,4.65,1730,Marceline
1731 Smuts (1948 PH),N,N,0,54.784,,,,,5.63,1731,Smuts
1732 Heike (1943 EY),N,N,0,22.378,,,,,5.23,1732,Heike
1734 Zhongolovich (1928 TJ),N,N,0,26.425,,,,,4.63,1734,Zhongolovich
1735 ITA (1948 RJ1),N,N,0,61.865,,,,,5.56,1735,ITA
1737 Severny (1966 TJ),N,N,0,21.334,,,,,5.24,1737,Severny
1742 Schaifers (1934 RO),N,N,0,16.707,,,,,4.91,1742,Schaifers
1743 Schmidt (4109 P-L),N,N,0,19.338,,0.620,0.260,,3.89,1743,Schmidt
1746 Brouwer (1963 RF),N,N,0,62.524,,0.721,0.227,,7.86,1746,Brouwer
1748 Mauderli (1966 RA),N,N,0,44.908,,0.710,0.264,,7.86,1748,Mauderli
1749 Telamon (1949 SB),N,N,0,64.898,,,,,11.7,1749,Telamon
1753 Mieke (1934 JM),N,N,0,19.445,,,,,5.23,1753,Mieke
1754 Cunningham (1935 FE),N,N,0,79.52,,0.674,0.256,,7.81,1754,Cunningham
1755 Lorbach (1936 VD),N,N,0,24.878,,0.915,0.360,,5.44,1755,Lorbach
1760 Sandra (1950 GB),N,N,0,34.765,,,,,5.58,1760,Sandra
1762 Russell (1953 TZ),N,N,0,17.033,,,,,4.88,1762,Russell
1764 Cogshall (1953 VM1),N,N,0,26.970,,,,,5.47,1764,Cogshall
1765 Wrubel (1957 XB),N,N,0,38.299,,0.750,0.270,,5.66,1765,Wrubel
1766 Slipher (1962 RF),N,N,0,19.099,,,,,4.56,1766,Slipher
1767 Lampland (1962 RJ),N,N,0,15.448,,0.750,0.340,,5.25,1767,Lampland
1768 Appenzella (1965 SA),N,N,0,20.221,,0.615,0.230,,3.83,1768,Appenzella
1771 Makover (1968 BD),N,N,0,46.886,,,,,5.54,1771,Makover
1776 Kuiper (2520 P-L),N,N,0,39.952,,,,,5.47,1776,Kuiper
1778 Alfven (4506 P-L),N,N,0,20.623,,,,,5.56,1778,Alfven
1780 Kippes (A906 RA),N,N,0,28.164,,,,,5.23,1780,Kippes
1782 Schneller (1931 TL1),N,N,0,21.872,,,,,5.5,1782,Schneller
1783 Albitskij (1935 FJ),N,N,0,24.268,,,,,4.34,1783,Albitskij
1786 Raahe (1948 TL),N,N,0,25.532,,,,,5.25,1786,Raahe
1787 Chiny (1950 SK),N,N,0,19.900,,,,,5.21,1787,Chiny
1788 Kiess (1952 OZ),N,N,0,20.993,,,,,5.5,1788,Kiess
1791 Patsayev (1967 RE),N,N,0,29.394,,,,,4.55,1791,Patsayev
1792 Reni (1968 BG),N,N,0,23.625,,0.755,0.368,,4.63,1792,Reni
1794 Finsen (1970 GA),N,N,0,38.050,,0.695,0.312,,5.51,1794,Finsen
1795 Woltjer (4010 P-L),N,N,0,23.894,,,,,4.65,1795,Woltjer
1796 Riga (1966 KB),N,N,0,68.167,,0.676,0.289,,6.16,1796,Riga
1799 Koussevitzky (1950 OE),N,N,0,18.196,,,,,5.26,1799,Koussevitzky
1801 Titicaca (1952 SP1),N,N,0,21.957,,,,,5.25,1801,Titicaca
1805 Dirikis (1970 GD),N,N,0,28.098,,,,,5.57,1805,Dirikis
1808 Bellerophon (2517 P-L),N,N,0,15.210,,,,,4.55,1808,Bellerophon
1811 Bruwer (4576 P-L),N,N,0,28.072,,,,,5.55,1811,Bruwer
1812 Gilgamesh (4645 P-L),N,N,0,15.317,,,,,5.21,1812,Gilgamesh
1813 Imhotep (7589 P-L),N,N,0,19.099,,,,,4.39,1813,Imhotep
1815 Beethoven (1932 CE1),N,N,0,30.598,,0.617,0.330,,5.59,1815,Beethoven
1817 Katanga (1939 MB),N,N,0,15.90,,,,,3.65,1817,Katanga
1819 Laputa (1948 PC),N,N,0,54.165,,,,,5.55,1819,Laputa
1826 Miller (1955 RC1),N,N,0,23.099,,,,,5.19,1826,Miller
1828 Kashirina (1966 PH),N,N,0,27.016,,,,,5.36,1828,Kashirina
1832 Mrkos (1969 PC),N,N,0,29.351,,,,,5.77,1832,Mrkos
1833 Shmakova (1969 PN),N,N,0,16.706,,,,,4.28,1833,Shmakova
1834 Palach (1969 QP),N,N,0,17.156,,,,,5.25,1834,Palach
1836 Komarov (1971 OT),N,N,0,22.240,,,,,4.64,1836,Komarov
1838 Ursa (1971 UC),N,N,0,40.054,,,,,5.77,1838,Ursa
1841 Masaryk (1971 UO1),N,N,0,40.240,,,,,6.28,1841,Masaryk
1843 Jarmila (1972 AB),N,N,0,28.965,,,,,4.32,1843,Jarmila
1844 Susilva (1972 UB),N,N,0,26.800,,,,,5.23,1844,Susilva
1845 Helewalda (1972 UC),N,N,0,19.930,,,,,5.12,1845,Helewalda
1847 Stobbe (A916 CA),N,N,0,17.427,,,,,4.22,1847,Stobbe
1848 Delvaux (1933 QD),N,N,0,17.030,,,,,4.87,1848,Delvaux
1849 Kresak (1942 AB),N,N,0,21.776,,,,,5.33,1849,Kresak
1851 Lacroute (1950 VA),N,N,0,17.024,,,,,5.48,1851,Lacroute
1852 Carpenter (1955 GA),N,N,0,21.378,,,,,5.23,1852,Carpenter
1853 McElroy (1957 XE),N,N,0,23.807,,,,,5.37,1853,McElroy
1859 Kovalevskaya (1972 RS2),N,N,0,44.634,,,,,5.75,1859,Kovalevskaya
1860 Barbarossa (1973 SK),N,N,0,16.800,,,,,4.11,1860,Barbarossa
1867 Deiphobus (1971 EA),N,N,0,118.220,,0.734,0.232,,11.6,1867,Deiphobus
1868 Thersites (2008 P-L),N,N,0,68.163,,,,,12.2,1868,Thersites
1869 Philoctetes (4596 P-L),N,N,0,22.655,,,,,11.8,1869,Philoctetes
1870 Glaukos (1971 FE),N,N,0,47.649,,,,,12,1870,Glaukos
1871 Astyanax (1971 FF),N,N,0,27.828,,,,,11.9,1871,Astyanax
1872 Helenos (1971 FG),N,N,0,34.046,,,,,12.3,1872,Helenos
1873 Agenor (1971 FH),N,N,0,50.799,,,,,11.9,1873,Agenor
1874 Kacivelia (A924 RC),N,N,0,20.852,,,,,5.62,1874,Kacivelia
1875 Neruda (1969 QQ),N,N,0,19.424,,,,,5.56,1875,Neruda
1877 Marsden (1971 FC),N,N,0,35.642,,,,,7.84,1877,Marsden
1881 Shao (1940 PC),N,N,0,24.083,,,,,5.64,1881,Shao
1882 Rauma (1941 UJ),N,N,0,17.766,,,,,5.21,1882,Rauma
1887 Virton (1950 TD),N,N,0,20.848,,,,,5.21,1887,Virton
1889 Pakhmutova (1968 BE),N,N,0,35.243,,,,,5.43,1889,Pakhmutova
1890 Konoshenkova (1968 CD),N,N,0,25.68,,,,,5.77,1890,Konoshenkova
1895 Larink (1971 UZ),N,N,0,19.989,,,,,5.72,1895,Larink
1901 Moravia (1972 AD),N,N,0,28.096,,,,,5.82,1901,Moravia
1902 Shaposhnikov (1972 HU),N,N,0,83.430,,0.729,0.254,,7.89,1902,Shaposhnikov
1903 Adzhimushkaj (1972 JL),N,N,0,27.642,,,,,5.2,1903,Adzhimushkaj
1908 Pobeda (1972 RL2),N,N,0,18.384,,,,,4.92,1908,Pobeda
1909 Alekhin (1972 RW2),N,N,0,18.681,,,,,3.77,1909,Alekhin
1910 Mikhailov (1972 TZ1),N,N,0,37.201,,,,,5.31,1910,Mikhailov
1911 Schubart (1973 UD),N,N,0,67.476,,0.701,0.217,,7.94,1911,Schubart
1918 Aiguillon (1968 UA),N,N,0,19.536,,,,,5.69,1918,Aiguillon
1922 Zulu (1949 HC),N,N,0,20.561,,,,,5.82,1922,Zulu
1926 Demiddelaer (1935 JA),N,N,0,17.752,,,,,4.34,1926,Demiddelaer
1930 Lucifer (1964 UA),N,N,0,34.437,,,,,4.94,1930,Lucifer
1936 Lugano (1973 WD),N,N,0,33.905,,,,,4.37,1936,Lugano
1939 Loretta (1974 UC),N,N,0,30.365,,,,,5.52,1939,Loretta
1940 Whipple (1975 CA),N,N,0,37.481,,,,,5.36,1940,Whipple
1941 Wild (1931 TN1),N,N,0,17.120,,,,,7.87,1941,Wild
1942 Jablunka (1972 SA),N,N,0,16.766,,,,,3.53,1942,Jablunka
1947 Iso-Heikkila (1935 EA),N,N,0,31.611,,,,,5.59,1947,Iso-Heikkila
1952 Hesburgh (1951 JC),N,N,0,37.501,,0.756,0.340,,5.47,1952,Hesburgh
1953 Rupertwildt (1951 UK),N,N,0,21.970,,,,,5.48,1953,Rupertwildt
1956 Artek (1969 TX1),N,N,0,19.921,,,,,5.73,1956,Artek
1957 Angara (1970 GF),N,N,0,17.907,,0.900,0.380,,5.22,1957,Angara
1958 Chandra (1970 SB),N,N,0,34.278,,,,,5.48,1958,Chandra
1960 Guisan (1973 UA),N,N,0,27.004,,0.720,0.290,,4.02,1960,Guisan
1961 Dufour (1973 WA),N,N,0,50.31,,,,,5.7,1961,Dufour
1962 Dunant (1973 WE),N,N,0,18.927,,,,,5.66,1962,Dunant
1963 Bezovec (1975 CB),N,N,0,35.536,,0.737,0.332,,3.77,1963,Bezovec
1969 Alain (1935 CG),N,N,0,22.895,,,,,5.43,1969,Alain
1970 Sumeria (1954 ER),N,N,0,19.352,,,,,4.63,1970,Sumeria
1973 Colocolo (1968 OA),N,N,0,26.269,,,,,5.68,1973,Colocolo
1977 Shura (1970 QY),N,N,0,17.211,,,,,4.64,1977,Shura
1983 Bok (1975 LB),N,N,0,15.701,,,,,4.24,1983,Bok
1984 Fedynskij (1926 TN),N,N,0,36.413,,,,,5.23,1984,Fedynskij
1985 Hopmann (1929 AE),N,N,0,35.51,,,,,5.51,1985,Hopmann
1986 Plaut (1935 SV1),N,N,0,19.563,,,,,5.43,1986,Plaut
1994 Shane (1961 TE),N,N,0,25.15,,,,,4.38,1994,Shane
1999 Hirayama (1973 DR),N,N,0,38.277,,,,,5.49,1999,Hirayama
2002 Euler (1973 QQ1),N,N,0,19.773,,,,,3.76,2002,Euler
2003 Harding (6559 P-L),N,N,0,20.173,,,,,5.35,2003,Harding
2007 McCuskey (1963 SQ),N,N,0,25.733,,,,,3.68,2007,McCuskey
2008 Konstitutsiya (1973 SV4),N,N,0,52.023,,,,,5.76,2008,Konstitutsiya
2009 Voloshina (1968 UL),N,N,0,26.558,,,,,5.51,2009,Voloshina
